recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded
83715413,76561198213576947,203,20,20996,3543,18401,1610283026,english,"It's not perfect  there are technical problems with the games. But from my personal experience  I have been enjoying the game a lot. I crashed in total of three times  but that's it.

There is a good story with a strong delivery  likable characters and strong acting from the casts. I really  really like Aloy as the main character as she is witty  strong  smart  and so much fun to play as. The world building is also great. How the landscape is portrayed is just beautiful. I keep wanting for more content  bigger world  but then  if the world is bigger but the content is sparse  it won't be as enjoyable. I don't know.

Gameplay is also enjoyable and a lot of fun. There are many paths to take in term of how you approach a situation. Whether you come blazing  shooting arrows in an action movie style  or you can just take it quietly  using stealth  dispatching your adversaries one by one and taking your time patiently. If anything I feel lacking is the melee combat. I feel it can be enriched further variety-wise. But overall  gameplay is amazing.

Music and ambience supports the adventure greatly  imho. When you just run around in the field  the approach of enemies  the tense tunes of the heated battles are all just beautiful. Never I felt music or sounds out of place or out of pace. 

Again  there are problems. Technical problems like crashing  or texture not loading properly (my character suddenly didn't have a body when I equipped the shield weave a couple of times)  and other problems you can find in the forums. It's not a perfect game  but if you ask me whether I enjoy it  the answer is yes  very much.

Here is hoping that the sequel also comes to PC.

Cheers :)",1609493265,1609493265,True,1,0,0.518518567085266113,0,True,False,False,,
82314030,76561197963777564,220,3,9872,105,6955,1609425352,english,"Surprisingly good.  The story is interesting and engaging enough to make you want to know more  and the grind to level up your gear is fun.  I have endeavoured to uncover every side quest and overturn every stone I can in this masterpiece.  If only there had been more dlc for it.  

Definitely worth your time and money.",1607910998,1607910998,True,2,0,0.518518567085266113,0,True,False,False,,
82728654,76561198192464286,20,4,9133,4056,1783,1609929319,english,masterpiece !!!!,1608429327,1608429327,True,3,0,0.517806529998779297,0,True,False,False,,
83246792,76561198166530490,1642,47,559,0,559,1608979706,english,"A game that Far Cry tried to be this game succeeded where they failed with an assassins creed style parkour/Climbing system that is not forced down your throat.

Nice graphics -With an Interesting story so far

Would recommend especially if you catch it on sale",1609026575,1609026612,True,1,0,0.517241418361663818,0,True,False,False,,
83132723,76561198170137383,174,9,1876,0,1876,1608323643,english,like half the texture don't load for me but good game,1608920309,1608920309,True,2,1,0.516806721687316895,0,True,False,False,,
83560124,76561198969847615,5,1,2078,374,2078,1609329937,english,after finishing this game  what i can say is its one of my favorite game so far...totally recommend it f u wanna buy it,1609329991,1609329991,True,1,0,0.516587674617767334,0,True,True,False,,
83554073,76561198042761725,139,7,1188,1188,654,1610122194,english,"I was on the fence about this game for a very long time. During the Winter Sale  I decided to give the game a chance. I'm so glad that I did. HZD is very fun.

The story is pretty good from what I've seen so far. Cutscenes are actually interesting and I don't skip through them  like with some other games. In addition to the main quest line  there are plenty of side quests to keep you busy. Most of them have been simple but fun.

Combat is nice. Keep in mind that this is not a game where you can go all out against multiple enemies at once. This is a surefire way to end up dead. You can take on maybe one or two enemies at a time but the best strategy is to use ranged combat. Aloy has a variety of bows and tripwire-type traps at her disposal and it would behoove you to learn how to use them all. Aloy has the tools in her arsenal  so why not put them all to good use; the game gives you plenty of opportunity to do so. Either way  plan out your encounters and make the most of the weapons and terrain.

Exploration is also fun. The world is varied and rich. I find myself wandering about and constantly looking around in amazement at how beautiful the world is. If you have the appropriate hardware  crank this game up to max and let your jaw hit the floor.

That said  performance-wise  HZD seems to run great. Whatever bugs there were at launch have been fixed and the game runs smooth as butter on my system. I am running a 3700X  3080  16GB 3600 RAM and have the game installed on a 1TB 970 Evo Plus. I usually let the game run on my TV (LG CX 55"") and with everything at max settings and 4K  I average between 70-80 FPS. At 1440p  I get between 90-110. As stated  there have been no hiccups and the game runs smooth as butter.

All in all  my experience has been great. I can turn HZD on and before I know it  hours have passed and I have to force myself to turn the computer off. Coming from someone who was on the fence  I can only say to try this game out. I was pleasantly surprised and I bet you will be too.",1609323225,1609323225,True,1,0,0.516587674617767334,0,True,False,False,,
83553900,76561197971194741,62,5,1204,950,395,1610161697,english,I am old  played a LOT o games. This is one of the best. Only thing I am upset about is that I did not play it sooner. Get it!,1609323020,1609323020,True,1,0,0.516587674617767334,0,True,False,False,,
83674271,76561198141986811,51,20,3441,2683,1301,1610289088,english,"[b][u]Horizon Zero Dawn - Secret Formula[/u][/b]
35% - Tomb Raider
25% - Far Cry
20% - Monster Hunter
10% - How to Train Your Dragon
7% - Generation Zero
3% - The Matrix

This game is breathtaking  in many ways  but mostly in art style/ visuals and story line. The characters you meet feel quite realistic in their personalities and the story is a nice blend of many fitting ingredients; futuristic and historic at the same time. A downside is maybe a bit too much religious superstition  but it fits the story pretty well. Also it is clearly a game developed in the first place for console. This is visible in the movement/fighting controls of the main character which can feel a bit clunky sometimes. And the insane loading time of 2 5 minutes in the start menu (while it's installed on my M2 SSD) was very awkward  but after running the optimization and a few more restarts it's now much better.
Truly an amazing game which I rate banana out of 10 (close to perfection).",1609443377,1609684629,True,2,0,0.516129076480865479,0,True,False,False,,
83838289,76561198218465219,88,5,1268,1268,1065,1609883781,english,"Very Nice
",1609613857,1609613857,True,2,0,0.5160866379737854,0,True,False,False,,
82613382,76561198250412006,8,6,2183,0,1824,1608631685,english,"Story: Its good. Have a clear story without too many sub story. But its lack of character apart from Aloy. The rest of character just have 1 trait and just that. No development whatsoever.
Graphic: The Decima engine run really well. Even at medium setting. The spark from robot is really fantastic. And the sun rise is really beautiful. Seriously  its really good graphic.
Game play: Tho im not really enjoy the bow and arrow game play before. The variation of weapon is really make it intresting. Each enemy has their own weakness and have multiple move set. By i mean enemy is the robot. The human enemy is really disapointed. Seriously  the AI is really stupid.

Pros:
Graphic
Story that really good
Machine that have character and variation

Cons:
Human character
Human AI

Score: 8/10",1608284537,1608284537,True,3,0,0.515418469905853271,0,True,False,False,,
82463463,76561198032260081,44,6,11168,2959,4318,1610261842,english,"Intriguing narrative and a beautiful scenery. If I were a hunter  I'd like the game even more. As it is  there is too much fighting  not enough peaceful lore and interaction for my tastes. To narrate Aloy (the main protagonist of the game): Just a few minutes of quiet. Usually that quiet doesn't last for minutes  if I don't try to be stealthy.

Since there is a constant need to gather resources  confrontations are unavoidable.

The Cauldrons are weird places  especially if considering they should have been built by modern technology standards.

Someties new machines appearing randomy still irritates me.

Upgraded my PC to 16GB RAM and it helped a lot. Very seldom loading lags after it and quitting the game went from a minute to a few seconds. 

I really enjoy the visuals while ""rappling down"" a cliff. 

I got the game when it was 1.08 so I have no technical issues. Although more weapon slots on a PC would be great.

Bottomline a great game. Could use a bit more non fighting lore and activities to make it even better.",1608078299,1608078299,True,1,0,0.515418469905853271,0,True,False,False,,
